Volume Fraction,Series,Parallel,Logarithmic,Maxwell-Garnett
0.0,200.0,200.0,199.99999999999991,200.0
0.010101010101010102,143.4782608695652,198.03030303030303,192.6848510033043,49.23611111111111
0.020202020202020204,111.86440677966101,196.06060606060606,185.63725903082775,29.72549019607842
0.030303030303030304,91.66666666666666,194.0909090909091,178.84743798508413,22.04918032786885
0.04040404040404041,77.64705882352942,192.12121212121212,172.30595970239295,17.94549266247379
0.05050505050505051,67.3469387755102,190.15151515151516,166.00374086118475,15.391156462585032
0.06060606060606061,59.45945945945946,188.1818181818182,159.9320303691425,13.648068669527895
0.07070707070707072,53.2258064516129,186.21212121212122,154.0823972116707,12.382716049382713
0.08080808080808081,48.17518248175182,184.24242424242425,148.44671874481364,11.422366992399564
0.09090909090909091,44.0,182.27272727272728,143.0171694163691,10.66860465116279
0.10101010101010102,40.49079754601227,180.30303030303028,137.78620989953694,10.06124234470691
0.11111111111111112,37.5,178.33333333333331,132.74657662401137,9.56140350877193
0.12121212121212122,34.92063492063492,176.36363636363635,127.89127168998165,9.142857142857144
0.13131313131313133,32.67326732673267,174.3939393939394,123.21355315103614,8.787262872628725
0.14141414141414144,30.69767441860465,172.4242424242424,118.70692565247549,8.481411468178953
0.15151515151515152,28.94736842105263,170.45454545454544,114.36513141203774,8.21554770318021
0.16161616161616163,27.385892116182575,168.48484848484847,110.18214153050897,7.982310668877831
0.17171717171717174,25.984251968503933,166.5151515151515,106.15214762015556,7.776041666666665
0.18181818181818182,24.719101123595507,164.54545454545453,102.26955373935212,7.59231905465288
0.19191919191919193,23.57142857142857,162.57575757575756,98.52896862220729,7.427637721755368
0.20202020202020204,22.525597269624573,160.60606060606062,94.9251981923963,7.279183311140702
0.21212121212121213,21.568627450980394,158.63636363636363,91.453238350805,7.144670050761421
0.22222222222222224,20.689655172413794,156.66666666666669,88.10826802697262,7.022222222222222
0.23232323232323235,19.879518072289155,154.6969696969697,84.88564248468204,6.9102861562258315
0.24242424242424243,19.130434782608695,152.72727272727272,81.7808868724036,6.807563959955507
0.25252525252525254,18.435754189944134,150.75757575757575,78.78969000963582,6.712962962962961
0.26262626262626265,17.78975741239892,148.78787878787878,75.907898400516,6.6255566974991424
0.27272727272727276,17.187499999999996,146.81818181818184,73.13151046638689,6.544554455445542
0.2828282828282829,16.62468513853904,144.84848484848484,70.45667098931169,6.469277300222859
0.29292929292929293,16.097560975609756,142.8787878787879,67.87966575882179,6.399138991389913
0.30303030303030304,15.602836879432624,140.9090909090909,65.39691641446339,6.333630686886707
0.31313131313131315,15.137614678899084,138.9393939393939,63.00497547698202,6.27230857800806
0.32323232323232326,14.69933184855234,136.96969696969694,60.700521561245566,6.214783821478381
0.33333333333333337,14.285714285714285,134.99999999999997,58.48035476425733,6.160714285714286
0.3434343434343435,13.894736842105262,133.03030303030303,56.34139222185647,6.109797741003414
0.3535353535353536,13.524590163934425,131.06060606060603,54.28066382793567,6.061766207248596
0.36363636363636365,13.173652694610778,129.0909090909091,52.29530811023113,6.016381236038719
0.37373737373737376,12.840466926070036,127.12121212121212,50.382568256958876,5.973429951690822
0.38383838383838387,12.523719165085387,125.15151515151514,48.53978828877962,5.9327217125382266
0.393939393939394,12.22222222222222,123.18181818181816,46.764409370777145,5.894085281980742
0.4040404040404041,11.934900542495477,121.2121212121212,45.053966259328604,5.857366420746703
0.4141414141414142,11.66077738515901,119.24242424242425,43.406083878933124,5.8224258289703315
0.42424242424242425,11.398963730569946,117.27272727272727,41.818474024245766,5.789137380191693
0.43434343434343436,11.148648648648647,115.3030303030303,40.28893218273671,5.75738660008323
0.4444444444444445,10.909090909090908,113.33333333333334,38.81533447356428,5.727069351230425
0.4545454545454546,10.679611650485436,111.36363636363635,37.395634698410746,5.698090692124104
0.4646464646464647,10.459587955625988,109.39393939393936,36.02786150018631,5.6703638840241295
0.4747474747474748,10.248447204968942,107.42424242424241,34.710115625655426,5.643809523809525
0.48484848484848486,10.045662100456621,105.45454545454545,33.44056728818438,5.6183547845551205
0.494949494949495,9.850746268656716,103.48484848484847,32.217453626948874,5.593932748538013
0.5050505050505051,9.663250366032209,101.51515151515152,31.03907625907254,5.570481819810137
0.5151515151515152,9.482758620689653,99.54545454545453,29.903798921297945,5.547945205479452
0.5252525252525253,9.30888575458392,97.57575757575756,28.81004519791531,5.526270456503013
0.5353535353535354,9.141274238227147,95.60606060606061,27.756296331793866,5.505409060175794
0.5454545454545455,8.979591836734693,93.63636363636363,26.741089115476296,5.485316077650571
0.5555555555555556,8.823529411764705,91.66666666666666,25.763013859408147,5.46594982078853
0.5656565656565657,8.672798948751641,89.69696969696967,24.820712434480598,5.447271563450152
0.5757575757575758,8.527131782945736,87.72727272727272,23.912876386168776,5.429245283018867
0.5858585858585859,8.386277001270647,85.75757575757575,23.038245117646827,5.411837428527275
0.595959595959596,8.249999999999998,83.78787878787878,22.195604139356895,5.395016712245517
0.6060606060606061,8.118081180811808,81.81818181818181,21.383783382601525,5.378753922008067
0.6161616161616162,7.990314769975785,79.84848484848483,20.60165557481753,5.36302175191064
0.6262626262626263,7.866507747318235,77.87878787878788,19.848134674275535,5.347794649313087
0.6363636363636365,7.746478873239435,75.90909090909089,19.122174362031483,5.333048676345005
0.6464646464646465,7.630057803468207,73.93939393939394,18.422766589036204,5.318761384335154
0.6565656565656566,7.517084282460135,71.96969696969695,17.748940176385467,5.3049116997792485
0.6666666666666667,7.407407407407406,69.99999999999999,17.099759466766965,5.291479820627803
0.6767676767676768,7.3008849557522115,68.03030303030302,16.474323025231662,5.278447121820616
0.686868686868687,7.197382769901852,66.06060606060605,15.871762387485331,5.265796069120168
0.696969696969697,7.096774193548386,64.09090909090908,15.291240853962298,5.2535101404056155
0.7070707070707072,6.998939554612936,62.121212121212096,14.731952328006816,5.241573753684481
0.7171717171717172,6.903765690376568,60.15151515151514,14.193120196548874,5.2299722011624965
0.7272727272727273,6.811145510835913,58.18181818181817,13.673996251720041,5.218691588785047
0.7373737373737375,6.720977596741344,56.2121212121212,13.173859651912075,5.20771878072763
0.7474747474747475,6.633165829145727,54.242424242424235,12.692015920835605,5.197041348369105
0.7575757575757577,6.547619047619046,52.27272727272725,12.227795983188864,5.18664752333094
0.7676767676767677,6.464250734573946,50.30303030303029,11.780555235597738,5.17652615420947
0.7777777777777778,6.382978723404255,48.33333333333333,11.349672651536727,5.166666666666666
0.787878787878788,6.303724928366761,46.363636363636346,10.934549918988152,5.157059026579221
0.797979797979798,6.226415094339623,44.39393939393939,10.534610609642128,5.147693705975914
0.8080808080808082,6.150978564771667,42.42424242424241,10.1492993784836,5.138561651520252
0.8181818181818182,6.077348066298343,40.454545454545446,9.778081192655204,5.129654255319148
0.8282828282828284,6.005459508644221,38.484848484848456,9.420440588524894,5.12096332785988
0.8383838383838385,5.93525179856115,36.5151515151515,9.075880955926992,5.112481072896387
0.8484848484848485,5.866666666666666,34.54545454545454,8.743923848582595,5.104200064123117
0.8585858585858587,5.799648506151142,32.57575757575756,8.424108319741878,5.096113223489649
0.8686868686868687,5.73414422241529,30.6060606060606,8.115990282125797,5.0882138010230715
0.8787878787878789,5.6701030927835046,28.636363636363615,7.8191418912783694,5.080495356037151
0.888888888888889,5.607476635514018,26.666666666666657,7.533150951473333,5.072951739618406
0.8989898989898991,5.546218487394957,24.69696969696967,7.257620343350192,5.065577078288942
0.9090909090909092,5.486284289276807,22.727272727272712,6.992167472484908,5.058365758754864
0.9191919191919192,5.427631578947368,20.75757575757575,6.736423738129525,5.051312413656996
0.9292929292929294,5.370219690805532,18.787878787878768,6.490034021383043,5.044411908247927
0.9393939393939394,5.314009661835748,16.818181818181806,6.252656192082838,5.03765932792584
